"x","y","z","vsx_rx","optix","domain","density","knnd","sample"
25327.69921875,31211.599609375,-7.34169006347656,1987,2001,"Vsx",2.96042596901498e-06,5.70261129884937,"Larval brain 2"
25352.80078125,31176,8.93426036834717,2081,1061.5,"Vsx",2.00145656834129e-07,10.0694952080142,"Larval brain 2"
25331.599609375,31207.599609375,-6.1117000579834,2145,2101,"Vsx",3.08256861674037e-06,5.41641385636198,"Larval brain 2"
25242.30078125,31301.400390625,-18.2831001281738,853.5,2375,"Optix",3.45113513940952e-06,4.26457105076084,"Larval brain 2"
25226.69921875,31312.19921875,-12.9879999160767,853.5,2041,"Optix",1.70337437815864e-06,4.6072995031001,"Larval brain 2"
25339,31199.599609375,-11.7707004547119,2173,2518,"Vsx",2.80369505649306e-06,4.21641079086467,"Larval brain 2"
25234.80078125,31308.19921875,-20.461799621582,772.5,2191,"Optix",2.63839473835875e-06,4.70457551056505,"Larval brain 2"
25337.69921875,31200.5,-9.09204006195068,2177,2475,"Vsx",3.33163723921343e-06,4.00894571645294,"Larval brain 2"
25233.30078125,31311.5,-19.2166996002197,691,2299,"Optix",2.9336655667482e-06,4.52646750441863,"Larval brain 2"
25346.69921875,31195.400390625,-13.5293998718262,4095,2335,"Vsx",1.7525600923135e-06,6.1516278281863,"Larval brain 2"
25349.30078125,31189.400390625,-8.50467014312744,2048,2377,"Vsx",2.28138162659362e-06,4.71577140924551,"Larval brain 2"
25229.30078125,31312.5,-13.1428003311157,817.5,2181,"Optix",1.89849114913369e-06,3.99521216878562,"Larval brain 2"
25342.30078125,31197.5,-5.64091014862061,2497,2263,"Vsx",3.07315103532699e-06,4.97951301355665,"Larval brain 2"
25240.19921875,31305.599609375,-20.605899810791,731.5,2299,"Optix",2.5502309136922e-06,4.64655540063206,"Larval brain 2"
25344.099609375,31199.400390625,-11.3191995620728,4095,2451,"Vsx",2.70242081421196e-06,5.02181405787314,"Larval brain 2"
25246.19921875,31300.69921875,-18.1938991546631,853,2349,"Optix",3.39707488554174e-06,4.7673976831625,"Larval brain 2"
25336.80078125,31206.599609375,-10.1625995635986,2447,2385,"Vsx",3.05750577391674e-06,5.23447241403023,"Larval brain 2"
25232.69921875,31310.80078125,-12.7930002212524,813,2091,"Optix",1.99176082104864e-06,5.12001144326649,"Larval brain 2"
25234.400390625,31298.5,-19.1937007904053,1101,2293,"Optix",3.3123506317599e-06,4.54723993106621,"Larval brain 2"
25342.80078125,31188,-11.1775999069214,2209,2547,"Vsx",2.46487616089399e-06,4.64948890075252,"Larval brain 2"
25345.30078125,31178.69921875,1.35708999633789,1809,1519,"Vsx",4.91917311569388e-07,7.28602160566505,"Larval brain 2"
25339.80078125,31187.80078125,-3.95725011825562,1729,2163,"Vsx",1.9905588059722e-06,5.84899943974097,"Larval brain 2"
25326.400390625,31202.5,-7.29558992385864,1715,2107,"Vsx",3.105569205638e-06,4.6399343401124,"Larval brain 2"
25233,31303.900390625,-16.2196006774902,893.5,2209,"Optix",2.85425995979497e-06,4.93857661909653,"Larval brain 2"
25340.599609375,31191.30078125,-13.3505001068115,1879,2497,"Vsx",2.15966524281514e-06,5.01661450728632,"Larval brain 2"
25337.099609375,31193.69921875,-11.6176996231079,1879,2715,"Vsx",2.82377697666764e-06,4.58208240428031,"Larval brain 2"
25326.80078125,31205.599609375,-12.707200050354,1635,2109,"Vsx",2.46002579322509e-06,5.9393884860257,"Larval brain 2"
25345,31175.80078125,8.86118984222412,1933,1315,"Vsx",1.89013738564038e-07,9.42826139009484,"Larval brain 2"
25324.30078125,31206.5,-7.83824014663696,1847,1957,"Vsx",3.02445529219058e-06,5.00728483683222,"Larval brain 2"
25228.400390625,31305.599609375,-18.5524997711182,937,2471,"Optix",2.98715078137212e-06,3.83928700678956,"Larval brain 2"
25220.69921875,31311.099609375,-12.8933000564575,776.5,1727,"Optix",1.30655677399332e-06,5.4474138054509,"Larval brain 2"
25345,31183.5,-3.43683004379272,1679,2141,"Vsx",1.61005616194031e-06,5.96735755522087,"Larval brain 2"
25243.599609375,31293.30078125,-18.7012996673584,1557,2123,"Rx",3.04770292339518e-06,5.29693541675635,"Larval brain 2"
25237.80078125,31297.80078125,-20.1110992431641,989.5,2019,"Optix",3.03642553898138e-06,4.52447380527544,"Larval brain 2"
25332.599609375,31199,-7.61142015457153,2183,2213,"Vsx",3.53539072219763e-06,4.7518452843212,"Larval brain 2"
25345.69921875,31189.30078125,-12.010199546814,1965,2457,"Vsx",2.10749550854262e-06,5.18785502463155,"Larval brain 2"
25238.599609375,31291,-4.17394018173218,1359,1111,"Rx",1.92068126204828e-07,9.18345478367866,"Larval brain 2"
25336.099609375,31197.900390625,-12.917200088501,1979,2507,"Vsx",2.6474755924646e-06,4.29374416051503,"Larval brain 2"
25330.5,31203.599609375,-9.49176025390625,2037,2321,"Vsx",3.26864232012921e-06,4.88739612340212,"Larval brain 2"
25348.599609375,31186.69921875,-7.40376996994019,1837,2265,"Vsx",2.29244864733077e-06,5.0495986735412,"Larval brain 2"
25218.5,31318.099609375,-15.0331001281738,1061.5,1273.5,"Rx",1.35593758254637e-06,8.26294705287851,"Larval brain 2"
25228.099609375,31311,-20.2842998504639,773,2173,"Optix",2.54261390681316e-06,5.52509276964437,"Larval brain 2"
25229.30078125,31307.80078125,-16.4874992370605,812.5,2419,"Optix",2.66027630521851e-06,4.76720353273067,"Larval brain 2"
25237.80078125,31302,-19.2059001922607,817.5,2303,"Optix",3.28197601501851e-06,4.41507804409759,"Larval brain 2"
25346.400390625,31180.5,7.81384992599487,1727,1509,"Vsx",1.99066309648759e-07,7.52512180023178,"Larval brain 2"
25333.900390625,31202.19921875,-11.2863998413086,1929,2408,"Vsx",2.99616303068804e-06,4.86502496283077,"Larval brain 2"
25339.30078125,31194.19921875,-6.05358982086182,1983,2375,"Vsx",3.05566539920237e-06,4.75224691237541,"Larval brain 2"
25240.19921875,31293.5,-5.87399005889893,1219,1269,"Rx",2.51217724783745e-07,7.80295199289813,"Larval brain 2"
25340.80078125,31196.30078125,-12.7642002105713,2335,2579,"Vsx",2.4451452491839e-06,4.66251623669614,"Larval brain 2"
25238.900390625,31298.900390625,-16.7898998260498,939,2137,"Optix",3.27981401613655e-06,4.49447620809639,"Larval brain 2"
25227,31309.30078125,-11.6590003967285,772.5,1979,"Optix",1.29036315972574e-06,5.10060226559182,"Larval brain 2"
25234.900390625,31289.19921875,-14.8936996459961,1811,1969,"Rx",2.14395324121525e-06,5.92949733557938,"Larval brain 2"
25335.5,31183.5,-4.15953016281128,1761,2267,"Vsx",1.89218752437126e-06,5.22016403613516,"Larval brain 2"
25237.099609375,31289.5,-18.7495002746582,1707,2181,"Rx",3.07788520171364e-06,4.87811152062968,"Larval brain 2"
25326.099609375,31194.400390625,-7.01543998718262,1513,2051,"Vsx",3.03588931261254e-06,4.9907168340726,"Larval brain 2"
25224.900390625,31299.30078125,-14.8687000274658,1097.5,1937,"Optix",2.07454339140271e-06,4.97172613958289,"Larval brain 2"
25242.30078125,31287.69921875,-19.9482002258301,1811,1883,"Rx",2.60923486554315e-06,5.03362237199329,"Larval brain 2"
25227.099609375,31300.5,-21.1088008880615,1711,2364,"Rx",2.58929318628153e-06,4.16627982026223,"Larval brain 2"
25240.69921875,31286.400390625,-16.7108001708984,1847,1715,"Rx",2.63117741358403e-06,5.98593499275818,"Larval brain 2"
25323.80078125,31201.400390625,-9.22574043273926,1801,2167,"Vsx",3.24962103683669e-06,4.89062194219393,"Larval brain 2"
25228.5,31300.30078125,-14.4049997329712,1341,2037,"Optix",2.15214830221448e-06,5.54199460627772,"Larval brain 2"
25221.19921875,31305,-14.0361995697021,812.5,1851,"Optix",1.60006094841907e-06,5.38192249082282,"Larval brain 2"
25336.599609375,31188.19921875,-6.68306016921997,2055,2457,"Vsx",2.99174163043032e-06,5.33672447752664,"Larval brain 2"
25338.30078125,31186.900390625,-11.4986000061035,2163,2551,"Vsx",2.66941243137141e-06,4.67726817704266,"Larval brain 2"
25334.599609375,31193.599609375,-14.4280004501343,1923,2665,"Vsx",2.11520943625706e-06,4.77307589969053,"Larval brain 2"
25225.19921875,31304.5,-15.7075996398926,913,2343,"Optix",2.25321099258312e-06,4.38163439382129,"Larval brain 2"
25343.099609375,31184.30078125,-10.0839004516602,2131,2213,"Vsx",2.38012007663678e-06,5.76831371818264,"Larval brain 2"
25225.5,31302.900390625,-18.7611999511719,1061.5,2411,"Optix",2.88838557375309e-06,4.01248326048059,"Larval brain 2"
25231.80078125,31299.19921875,-21.6825008392334,1290,2095,"Optix",2.3438662738695e-06,4.37312600726579,"Larval brain 2"
25332.599609375,31196.80078125,-12.3345003128052,2087,2676,"Vsx",2.85344083503812e-06,4.83457281441827,"Larval brain 2"
25239.30078125,31294.19921875,-24.3689002990723,2275,1725,"Rx",7.40046946789674e-07,6.15382561667769,"Larval brain 2"
25230.19921875,31301.400390625,-21.1912002563477,1101.5,2375,"Optix",2.57850426307135e-06,3.8554236626511,"Larval brain 2"
25222.400390625,31309.5,-16.5387992858887,736.5,2131,"Optix",2.14114898697562e-06,5.05003206151007,"Larval brain 2"
25340.599609375,31183.19921875,-1.04419004917145,1593,1965,"Vsx",9.6074209222104e-07,6.00146792140243,"Larval brain 2"
25242.19921875,31291.099609375,-22.305700302124,2181,1893,"Rx",1.52177233596085e-06,4.95354501147048,"Larval brain 2"
25321.5,31206.599609375,-5.77079010009766,1671,1639,"Vsx",2.02354338616265e-06,6.24970022555345,"Larval brain 2"
25230.400390625,31303.900390625,-20.9027996063232,939,2403,"Optix",2.61700712050675e-06,4.22284824291991,"Larval brain 2"
25224.900390625,31307.80078125,-18.5825996398926,812.5,2457,"Optix",2.66335440298151e-06,4.31452575668149,"Larval brain 2"
25234,31296.900390625,-13.6303997039795,1513,1891,"Rx",2.0760241982748e-06,6.1794958350377,"Larval brain 2"
25239.400390625,31293.80078125,-17.0345001220703,1335,2095,"Optix",3.0995814794255e-06,5.26104393537607,"Larval brain 2"
25329.5,31199,-8.05593013763428,2045,2267,"Vsx",3.50968935064503e-06,4.69762816026421,"Larval brain 2"
25213.30078125,31303.400390625,-14.2252998352051,1473,1513,"Rx",1.13267401718098e-06,5.36204554974666,"Larval brain 2"
25209,31308.5,-12.9778995513916,1142.5,1312,"Rx",6.46781031040049e-07,8.6905215517345,"Larval brain 2"
25225.69921875,31294.099609375,-15.0054998397827,1757,2105,"Rx",2.00961720909314e-06,5.52416497705567,"Larval brain 2"
25313.19921875,31210.099609375,-23.642599105835,2399,1269,"Vsx",1.8463826671395e-07,15.3921116771633,"Larval brain 2"
25237.900390625,31285.900390625,-23.542200088501,2245,2217,"Rx",1.07425764199605e-06,4.49641764036789,"Larval brain 2"
25223.900390625,31298,-19.9272003173828,1585,2442,"Rx",2.9531212157099e-06,4.10001630667752,"Larval brain 2"
25321.099609375,31195.19921875,-9.0745096206665,1395,2098,"Optix",3.27562702837072e-06,4.97534259289111,"Larval brain 2"
25327.900390625,31192.69921875,-14.3909997940063,1887,2752,"Vsx",2.3286599175683e-06,5.19016660848623,"Larval brain 2"
25335.19921875,31182.099609375,-10.450400352478,1937,2399,"Vsx",2.78993010959032e-06,4.77168468075103,"Larval brain 2"
25221.099609375,31301,-18.0459995269775,1020.5,2421,"Optix",2.60045827457729e-06,5.06876734816309,"Larval brain 2"
25217.599609375,31305.80078125,-17.9368991851807,812.5,1893,"Optix",2.11945795811455e-06,5.58354440506268,"Larval brain 2"
25229,31294.69921875,-20.0202007293701,1715,2245,"Rx",3.11947346244089e-06,5.22293005055618,"Larval brain 2"
25323.099609375,31198.900390625,-15.3933000564575,1351,1879,"Optix",1.90002939190573e-06,6.67269911591364,"Larval brain 2"
25338.5,31180.599609375,-6.69509983062744,1715,2187,"Vsx",2.46777412147425e-06,5.85708974067698,"Larval brain 2"
25327.900390625,31195.900390625,-19.8400001525879,1387,1915,"Optix",3.6571875400067e-07,6.73511784284642,"Larval brain 2"
25237.900390625,31288.69921875,-23.3876991271973,2299,2073,"Rx",1.14694215684866e-06,4.76765678467503,"Larval brain 2"
25330.69921875,31192.19921875,-9.14997959136963,1919,2547,"Vsx",3.39823476968374e-06,5.79099050521895,"Larval brain 2"
25317.19921875,31202.099609375,-7.36908006668091,1473,1751,"Vsx",2.38146734845951e-06,5.9171771626693,"Larval brain 2"
25329.80078125,31196.30078125,-24.1522998809814,1061.5,1467,"Vsx",9.91353780310739e-08,9.7657795241702,"Larval brain 2"
25335.099609375,31189.19921875,-13.8035001754761,2005,2633,"Vsx",2.29991206010775e-06,4.67620636439666,"Larval brain 2"
25223.400390625,31304.80078125,-21.6832008361816,817.5,1857,"Optix",2.10299452907647e-06,5.20672050673106,"Larval brain 2"
25324.80078125,31197.099609375,-8.26146030426025,1833,2493,"Vsx",3.38434101920915e-06,4.36460388274693,"Larval brain 2"
25327.30078125,31195.69921875,-12.0458002090454,2335,2669,"Vsx",2.94839411010471e-06,4.99594408139052,"Larval brain 2"
25334.69921875,31186.900390625,-11.2726001739502,1843,2543,"Vsx",2.94654475392702e-06,4.50073290019912,"Larval brain 2"
25214.900390625,31309,-13.2335996627808,985,1635,"Optix",1.02284843602828e-06,6.3623820176939,"Larval brain 2"
25234.69921875,31282,-23.6291007995605,2127,2403,"Rx",1.07742918470547e-06,4.11406084323333,"Larval brain 2"
25221.30078125,31296.900390625,-21.2092990875244,1649,2343,"Rx",2.47671515371442e-06,4.27576806358347,"Larval brain 2"
25333.5,31174.599609375,-3.2491500377655,1431,1750,"Vsx",1.38159852160187e-06,6.07702932983463,"Larval brain 2"
25234.599609375,31282,-18.4288997650146,2009,2289,"Rx",2.67161896066858e-06,4.68595533428208,"Larval brain 2"
25328.80078125,31183,-11.9231004714966,1959,2521,"Vsx",2.93134539677706e-06,4.95081089732161,"Larval brain 2"
25223.599609375,31294.80078125,-18.9067993164062,1883,2461,"Rx",2.86791457976803e-06,4.26972700846511,"Larval brain 2"
25313.80078125,31198.900390625,-7.52820014953613,1517,1811,"Vsx",2.27529082429772e-06,4.6088352962617,"Larval brain 2"
25337.19921875,31175.5,-10.0684995651245,1142.5,1529,"Optix",2.34083256260876e-06,7.24282579723117,"Larval brain 2"
25333.5,31183,-14.8427000045776,1937,2461,"Vsx",1.83938494286003e-06,4.75029909449059,"Larval brain 2"
25232.099609375,31293.400390625,-17.160400390625,1735,2145,"Rx",2.92568838669069e-06,5.55188480422245,"Larval brain 2"
25225.69921875,31291.5,-20.1490001678467,1981,2319,"Rx",2.91237295687458e-06,4.98202746363693,"Larval brain 2"
25237.900390625,31283.30078125,-22.1180992126465,2195,2227,"Rx",1.66688715592691e-06,4.12503864887059,"Larval brain 2"
25329.30078125,31180.30078125,-4.10067987442017,1228.5,1919,"Optix",1.67272394780671e-06,5.22825949594703,"Larval brain 2"
25215,31302.5,-18.3518009185791,1223,1837,"Optix",2.06213414440484e-06,4.36435658501124,"Larval brain 2"
25331.400390625,31185.400390625,-15.3118000030518,2001,2654,"Vsx",1.7881531609101e-06,4.39479770610718,"Larval brain 2"
25324.19921875,31190.5,-10.2016000747681,1807,2415,"Vsx",3.44896869646309e-06,5.17061671044417,"Larval brain 2"
25309.099609375,31211.400390625,-24.6695003509521,2127,1183,"Rx",1.53672620397604e-07,17.9758483490644,"Larval brain 2"
25332.599609375,31182.80078125,-7.62959003448486,1919,2437,"Vsx",3.00511730096712e-06,4.96260951192236,"Larval brain 2"
25331.599609375,31180.30078125,-2.84843993186951,1305,2061,"Optix",1.31299562127204e-06,4.83242230178126,"Larval brain 2"
25334.19921875,31176.80078125,-0.788331985473633,1477,1811,"Vsx",8.12514529376212e-07,6.020626534434,"Larval brain 2"
25328.900390625,31188.599609375,-15.9904003143311,1843,2493,"Vsx",1.61665332799734e-06,4.69506253686538,"Larval brain 2"
25233.099609375,31287.5,-20.5674991607666,1964,2501,"Rx",2.72249942582726e-06,4.97257619661726,"Larval brain 2"
25328.599609375,31187.400390625,-12.6746997833252,1857,2699,"Vsx",2.90992185389406e-06,4.5639426130493,"Larval brain 2"
25329.099609375,31186.900390625,-7.1613597869873,1955,2303,"Vsx",3.07722905504473e-06,5.76942148593692,"Larval brain 2"
25319.400390625,31199.099609375,-9.60735034942627,1587,2009,"Vsx",3.16784535441249e-06,5.10012894151651,"Larval brain 2"
25340.5,31170.5,-2.35245990753174,1929,1187,"Vsx",1.00541327806984e-06,9.59341644069853,"Larval brain 2"
25322,31184.099609375,-14.3200998306274,2137,2579,"Vsx",2.53126064259818e-06,3.97081139959157,"Larval brain 2"
25326.900390625,31174.900390625,-3.90116000175476,1553,2131,"Vsx",1.50153509739557e-06,5.81584778021095,"Larval brain 2"
25211.19921875,31295.19921875,-15.6750001907349,2339,1765,"Rx",1.27368103827433e-06,4.61764975934739,"Larval brain 2"
25231.30078125,31280.5,-20.237699508667,2159,2488,"Rx",2.55355425649067e-06,4.53309125302995,"Larval brain 2"
25228.80078125,31283.900390625,-20.6679000854492,2064,2537,"Rx",2.6285128396755e-06,4.4657062016642,"Larval brain 2"
25320.80078125,31193.69921875,-18.2180004119873,1309,1919,"Optix",9.0379435154061e-07,7.20918679882147,"Larval brain 2"
25310.599609375,31195.099609375,-10.2332000732422,1375,1923,"Optix",2.84064184212953e-06,4.4426105555151,"Larval brain 2"
25320.5,31186.19921875,-10.4720001220703,1843,2385,"Vsx",3.45481129129509e-06,4.30463448304344,"Larval brain 2"
25315.19921875,31190.19921875,-9.24549007415771,1524,2255,"Vsx",3.24686581804663e-06,4.31099231964524,"Larval brain 2"
25318.80078125,31190.099609375,-10.4259996414185,1685,2335,"Vsx",3.3648000893259e-06,4.60172409059674,"Larval brain 2"
25226.30078125,31285.19921875,-16.1977996826172,1973,2223,"Rx",2.11659082968774e-06,5.47996844749588,"Larval brain 2"
25323.599609375,31183.80078125,-11.2082004547119,1553,2551,"Vsx",3.30247904677089e-06,4.16554158802615,"Larval brain 2"
25326.19921875,31184.30078125,-16.2544002532959,1761,2543,"Vsx",1.59566585716408e-06,5.12735436043882,"Larval brain 2"
25325.80078125,31182.19921875,-8.18692970275879,1721,2203,"Vsx",3.19365374140972e-06,5.07251199406007,"Larval brain 2"
25224.19921875,31287.400390625,-19.5846996307373,2217,2400,"Rx",2.8988159242568e-06,4.70052142420739,"Larval brain 2"
25213.599609375,31299.599609375,-15.7966995239258,1431,1811,"Optix",1.51789358656852e-06,4.46590854765244,"Larval brain 2"
25331,31171.099609375,2.7281699180603,1558,1426.5,"Vsx",3.19241221064477e-07,8.83619355482744,"Larval brain 2"
25316.5,31192.900390625,-9.00323009490967,1721,2259,"Vsx",3.12491379623363e-06,4.52762972322481,"Larval brain 2"
25323.5,31188.19921875,-12.9232997894287,2339,2679,"Vsx",2.96518470516608e-06,4.49300010707575,"Larval brain 2"
25311.099609375,31196.5,-8.3057804107666,1427,1751,"Vsx",2.41450049519868e-06,4.36742655085135,"Larval brain 2"
25217.80078125,31297,-21.1928005218506,1547,2045,"Rx",2.29712063342662e-06,5.06183575441365,"Larval brain 2"
25222.900390625,31288.80078125,-14.0093002319336,1793,1833,"Rx",1.42648176444184e-06,6.28532559940122,"Larval brain 2"
25332.099609375,31178.900390625,-12.8248996734619,1883,2209,"Vsx",2.44814986522207e-06,5.26367915919019,"Larval brain 2"
25215.30078125,31299.900390625,-18.7509994506836,1369,1979,"Optix",2.21938829399278e-06,4.33702263205087,"Larval brain 2"
25236.30078125,31280.5,-22.1641998291016,2023,2296,"Rx",1.62207586513451e-06,3.88301136281256,"Larval brain 2"
25232,31284.900390625,-21.0417995452881,2167,2551,"Rx",2.46957237819077e-06,4.03691839657275,"Larval brain 2"
25218.30078125,31296.5,-16.3521995544434,1359,2081,"Optix",1.98111269276591e-06,5.39334943821859,"Larval brain 2"
25313.400390625,31196,-8.35910987854004,1563,1979,"Vsx",2.64149479609896e-06,3.89099609273912,"Larval brain 2"
25316.80078125,31180,-11.0817003250122,1265,2683,"Optix",3.40416622902272e-06,4.35580493314617,"Larval brain 2"
25321,31176.099609375,-8.67885971069336,1793,2587,"Vsx",3.06524855896231e-06,5.18082424863277,"Larval brain 2"
